,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
217,2024-01-11,220.90869265156962,193.16462315437138,242.9247635229079,220.90869265156962,220.90869265156962,-3.4578948062437154,-3.4578948062437154,-3.4578948062437154,-3.4578948062437154,-3.4578948062437154,-3.4578948062437154,0.0,0.0,0.0,217.4507978453259
218,2024-01-12,220.4690380069315,192.83415497674213,240.6113270365401,220.4690380069315,220.4690380069315,-3.303546150841285,-3.303546150841285,-3.303546150841285,-3.303546150841285,-3.303546150841285,-3.303546150841285,0.0,0.0,0.0,217.16549185609023
219,2024-01-16,218.710419428379,193.2996218851681,241.0059587238488,218.710419428379,218.710419428379,-1.5023517545629623,-1.5023517545629623,-1.5023517545629623,-1.5023517545629623,-1.5023517545629623,-1.5023517545629623,0.0,0.0,0.0,217.20806767381603
220,2024-01-17,218.27076478374084,190.88152887699934,240.38073273624008,218.27076478374084,218.27076478374084,-2.408892027520526,-2.408892027520526,-2.408892027520526,-2.408892027520526,-2.408892027520526,-2.408892027520526,0.0,0.0,0.0,215.86187275622032
221,2024-01-18,217.83111013910272,191.53112801388235,239.55565463510305,217.83111013910272,217.83111013910272,-3.4578948062480843,-3.4578948062480843,-3.4578948062480843,-3.4578948062480843,-3.4578948062480843,-3.4578948062480843,0.0,0.0,0.0,214.37321533285464
222,2024-01-19,217.39145549446462,190.5673357200391,236.00560328002337,217.39145549446462,217.39145549446462,-3.303546150843434,-3.303546150843434,-3.303546150843434,-3.303546150843434,-3.303546150843434,-3.303546150843434,0.0,0.0,0.0,214.0879093436212
223,2024-01-22,216.07249156055022,189.1506158787811,236.13333388543447,216.07249156055022,216.07249156055022,-3.8683305621832145,-3.8683305621832145,-3.8683305621832145,-3.8683305621832145,-3.8683305621832145,-3.8683305621832145,0.0,0.0,0.0,212.204160998367
224,2024-01-23,215.63283691591212,192.42129803961674,238.4892393885754,215.63283691591212,215.63283691591212,-1.5023517545622402,-1.5023517545622402,-1.5023517545622402,-1.5023517545622402,-1.5023517545622402,-1.5023517545622402,0.0,0.0,0.0,214.1304851613499
225,2024-01-24,215.19318227127403,189.3587738989097,236.77160795207487,215.19318227127403,215.19318227127403,-2.4088920275154226,-2.4088920275154226,-2.4088920275154226,-2.4088920275154226,-2.4088920275154226,-2.4088920275154226,0.0,0.0,0.0,212.7842902437586
226,2024-01-25,214.7535276266359,188.02389632922925,235.72946595717758,214.7535276266359,214.7535276266359,-3.4578948062449433,-3.4578948062449433,-3.4578948062449433,-3.4578948062449433,-3.4578948062449433,-3.4578948062449433,0.0,0.0,0.0,211.29563282039095
227,2024-01-26,214.31387298199778,186.75281160174498,235.71090040974056,214.31387298199778,214.31387298199778,-3.3035461508347335,-3.3035461508347335,-3.3035461508347335,-3.3035461508347335,-3.3035461508347335,-3.3035461508347335,0.0,0.0,0.0,211.01032683116304
228,2024-01-29,212.99490904808337,184.98203224034228,232.73787425195644,212.99490904808337,212.99490904808337,-3.8683305621638024,-3.8683305621638024,-3.8683305621638024,-3.8683305621638024,-3.8683305621638024,-3.8683305621638024,0.0,0.0,0.0,209.12657848591957
229,2024-01-30,212.55525440344528,187.09675088198117,236.4002533568415,212.55525440344528,212.55525440344528,-1.502351754561518,-1.502351754561518,-1.502351754561518,-1.502351754561518,-1.502351754561518,-1.502351754561518,0.0,0.0,0.0,211.05290264888376
230,2024-01-31,212.11559975880712,186.71376371554743,233.7987678912833,212.11559975880712,212.11559975880712,-2.4088920275158086,-2.4088920275158086,-2.4088920275158086,-2.4088920275158086,-2.4088920275158086,-2.4088920275158086,0.0,0.0,0.0,209.70670773129132
231,2024-02-01,211.67594511416902,184.5586135946358,229.87760345222034,211.67594511416902,211.67594511416902,-3.457894806249686,-3.457894806249686,-3.457894806249686,-3.457894806249686,-3.457894806249686,-3.457894806249686,0.0,0.0,0.0,208.21805030791933
232,2024-02-02,211.23629046953087,182.70717243677285,231.88395086323368,211.23629046953087,211.23629046953087,-3.3035461508260315,-3.3035461508260315,-3.3035461508260315,-3.3035461508260315,-3.3035461508260315,-3.3035461508260315,0.0,0.0,0.0,207.93274431870483
233,2024-02-05,209.91732653561652,183.48961474952418,230.74763006950823,209.91732653561652,209.91732653561652,-3.868330562162692,-3.868330562162692,-3.868330562162692,-3.868330562162692,-3.868330562162692,-3.868330562162692,0.0,0.0,0.0,206.04899597345383
234,2024-02-06,209.47767189097837,184.07996212046748,233.16423964354175,209.47767189097837,209.47767189097837,-1.5023517545581184,-1.5023517545581184,-1.5023517545581184,-1.5023517545581184,-1.5023517545581184,-1.5023517545581184,0.0,0.0,0.0,207.97532013642027
235,2024-02-07,209.03801724634027,184.32890918130133,231.60750244801199,209.03801724634027,209.03801724634027,-2.408892027516195,-2.408892027516195,-2.408892027516195,-2.408892027516195,-2.408892027516195,-2.408892027516195,0.0,0.0,0.0,206.62912521882407
236,2024-02-08,208.59836260170212,182.88669516591852,230.0469747716649,208.59836260170212,208.59836260170212,-3.4578948062465455,-3.4578948062465455,-3.4578948062465455,-3.4578948062465455,-3.4578948062465455,-3.4578948062465455,0.0,0.0,0.0,205.14046779545558
237,2024-02-09,208.15870795706402,180.67069986120188,228.96504710396718,208.15870795706402,208.15870795706402,-3.3035461508516484,-3.3035461508516484,-3.3035461508516484,-3.3035461508516484,-3.3035461508516484,-3.3035461508516484,0.0,0.0,0.0,204.85516180621238
238,2024-02-12,206.83974402314968,180.4964400027736,228.06744799543642,206.83974402314968,206.83974402314968,-3.868330562176592,-3.868330562176592,-3.868330562176592,-3.868330562176592,-3.868330562176592,-3.868330562176592,0.0,0.0,0.0,202.97141346097308
239,2024-02-13,206.40008937851152,181.08918453360187,229.87407349145647,206.40008937851152,206.40008937851152,-1.5023517545547187,-1.5023517545547187,-1.5023517545547187,-1.5023517545547187,-1.5023517545547187,-1.5023517545547187,0.0,0.0,0.0,204.8977376239568
240,2024-02-14,205.96043473387343,179.14668214654725,227.26124679268247,205.96043473387343,205.96043473387343,-2.408892027519263,-2.408892027519263,-2.408892027519263,-2.408892027519263,-2.408892027519263,-2.408892027519263,0.0,0.0,0.0,203.55154270635416
241,2024-02-15,205.52078008923527,178.34031195194234,226.33414369269508,205.52078008923527,205.52078008923527,-3.457894806250915,-3.457894806250915,-3.457894806250915,-3.457894806250915,-3.457894806250915,-3.457894806250915,0.0,0.0,0.0,202.06288528298435
242,2024-02-16,205.08112544459712,178.17833208199593,224.72235050642857,205.08112544459712,205.08112544459712,-3.3035461508537973,-3.3035461508537973,-3.3035461508537973,-3.3035461508537973,-3.3035461508537973,-3.3035461508537973,0.0,0.0,0.0,201.77757929374332
243,2024-02-20,203.32250686604468,177.03417404834636,227.5534247334765,203.32250686604468,203.32250686604468,-1.5023517545666856,-1.5023517545666856,-1.5023517545666856,-1.5023517545666856,-1.5023517545666856,-1.5023517545666856,0.0,0.0,0.0,201.820155111478
244,2024-02-21,202.88285222140652,174.61564330620737,224.52877646892392,202.88285222140652,202.88285222140652,-2.408892027522332,-2.408892027522332,-2.408892027522332,-2.408892027522332,-2.408892027522332,-2.408892027522332,0.0,0.0,0.0,200.47396019388418
245,2024-02-22,202.44319757676843,175.39599948554115,221.49088855290745,202.44319757676843,202.44319757676843,-3.4578948062477726,-3.4578948062477726,-3.4578948062477726,-3.4578948062477726,-3.4578948062477726,-3.4578948062477726,0.0,0.0,0.0,198.98530277052066
246,2024-02-23,202.00354293213027,175.36107527240415,223.04977908485094,202.00354293213027,202.00354293213027,-3.303546150834246,-3.303546150834246,-3.303546150834246,-3.303546150834246,-3.303546150834246,-3.303546150834246,0.0,0.0,0.0,198.69999678129602
247,2024-02-26,200.68457899821593,173.62116673236727,221.3505338563044,200.68457899821593,200.68457899821593,-3.8683305621818747,-3.8683305621818747,-3.8683305621818747,-3.8683305621818747,-3.8683305621818747,-3.8683305621818747,0.0,0.0,0.0,196.81624843603404
248,2024-02-27,200.24492435357777,174.99798611253397,224.9211659019296,200.24492435357777,200.24492435357777,-1.502351754565964,-1.502351754565964,-1.502351754565964,-1.502351754565964,-1.502351754565964,-1.502351754565964,0.0,0.0,0.0,198.74257259901182
249,2024-02-28,199.80526970893968,171.56338159032572,221.30117923063904,199.80526970893968,199.80526970893968,-2.408892027514546,-2.408892027514546,-2.408892027514546,-2.408892027514546,-2.408892027514546,-2.408892027514546,0.0,0.0,0.0,197.39637768142512
250,2024-02-29,199.36561506430152,170.70631014231276,219.49544825331049,199.36561506430152,199.36561506430152,-3.457894806252141,-3.457894806252141,-3.457894806252141,-3.457894806252141,-3.457894806252141,-3.457894806252141,0.0,0.0,0.0,195.90772025804938
251,2024-03-01,198.92596041966343,172.03444148864264,219.41248223045608,198.92596041966343,198.92596041966343,-3.3035461508363952,-3.3035461508363952,-3.3035461508363952,-3.3035461508363952,-3.3035461508363952,-3.3035461508363952,0.0,0.0,0.0,195.62241426882704
252,2024-03-02,198.48630577502527,182.26318286534396,229.56794106622897,198.48630577502527,198.48630577502527,7.270507583220605,7.270507583220605,7.270507583220605,7.270507583220605,7.270507583220605,7.270507583220605,0.0,0.0,0.0,205.75681335824586
253,2024-03-03,198.04665113038718,181.00658290055716,228.97498150554392,198.04665113038718,198.04665113038718,7.270507718138646,7.270507718138646,7.270507718138646,7.270507718138646,7.270507718138646,7.270507718138646,0.0,0.0,0.0,205.31715884852582
254,2024-03-04,197.60699648574902,169.59279025488112,218.3682100920923,197.60699648574902,197.60699648574902,-3.868330562180764,-3.868330562180764,-3.868330562180764,-3.868330562180764,-3.868330562180764,-3.868330562180764,0.0,0.0,0.0,193.73866592356825
255,2024-03-05,197.16734184111093,173.70706112307963,220.79834721431024,197.15227901461637,197.18751787313994,-1.5023517545598857,-1.5023517545598857,-1.5023517545598857,-1.5023517545598857,-1.5023517545598857,-1.5023517545598857,0.0,0.0,0.0,195.66499008655103
256,2024-03-06,196.7276871964728,171.15021913818364,217.13921750420707,196.68446601194978,196.7803894640097,-2.40889202751225,-2.40889202751225,-2.40889202751225,-2.40889202751225,-2.40889202751225,-2.40889202751225,0.0,0.0,0.0,194.31879516896055
257,2024-03-07,196.28803255183468,169.2751508871292,217.00577044999582,196.18968489900897,196.38417188594354,-3.457894806241866,-3.457894806241866,-3.457894806241866,-3.457894806241866,-3.457894806241866,-3.457894806241866,0.0,0.0,0.0,192.83013774559282
258,2024-03-08,195.84837790719658,167.96380150253572,217.18719993408124,195.69947266037133,195.9958583170862,-3.3035461508276938,-3.3035461508276938,-3.3035461508276938,-3.3035461508276938,-3.3035461508276938,-3.3035461508276938,0.0,0.0,0.0,192.5448317563689
259,2024-03-09,195.40872326255845,179.45555438770717,225.33930247711928,195.17973124006375,195.63397463950372,7.2705075832351564,7.2705075832351564,7.2705075832351564,7.2705075832351564,7.2705075832351564,7.2705075832351564,0.0,0.0,0.0,202.6792308457936
260,2024-03-10,194.96906861792033,178.91246298794582,225.7247074319773,194.67347432075638,195.26456252492633,7.270507718124338,7.270507718124338,7.270507718124338,7.270507718124338,7.270507718124338,7.270507718124338,0.0,0.0,0.0,202.23957633604468
261,2024-03-11,194.52941397328217,167.8666603012863,214.71080276286736,194.15674981793074,194.90802922197207,-3.8683305621871575,-3.8683305621871575,-3.8683305621871575,-3.8683305621871575,-3.8683305621871575,-3.8683305621871575,0.0,0.0,0.0,190.661083411095
262,2024-03-12,194.08975932864408,169.14927486267285,217.00434925320806,193.63106079140593,194.57191359973203,-1.5023517545591643,-1.5023517545591643,-1.5023517545591643,-1.5023517545591643,-1.5023517545591643,-1.5023517545591643,0.0,0.0,0.0,192.58740757408492
263,2024-03-13,193.65010468400592,167.7789542537015,214.77936474307268,193.10444757843666,194.21826039746273,-2.4088920275153196,-2.4088920275153196,-2.4088920275153196,-2.4088920275153196,-2.4088920275153196,-2.4088920275153196,0.0,0.0,0.0,191.2412126564906
264,2024-03-14,193.21045003936783,165.79398382082533,214.3580817736864,192.571960117155,193.84821208434974,-3.4578948062462342,-3.4578948062462342,-3.4578948062462342,-3.4578948062462342,-3.4578948062462342,-3.4578948062462342,0.0,0.0,0.0,189.7525552331216
265,2024-03-15,192.77079539472967,164.71529839493104,213.80323256863676,192.05721959097016,193.52822482628065,-3.3035461508298427,-3.3035461508298427,-3.3035461508298427,-3.3035461508298427,-3.3035461508298427,-3.3035461508298427,0.0,0.0,0.0,189.46724924389983
266,2024-03-16,192.33114075009158,174.3262722621112,224.91953224137993,191.51086912397423,193.17831067550787,7.270507583225626,7.270507583225626,7.270507583225626,7.270507583225626,7.270507583225626,7.270507583225626,0.0,0.0,0.0,199.6016483333172
267,2024-03-17,191.89148610545342,174.18196272383773,224.02111369167818,190.94691072418325,192.8604366414998,7.270507718131726,7.270507718131726,7.270507718131726,7.270507718131726,7.270507718131726,7.270507718131726,0.0,0.0,0.0,199.16199382358516
268,2024-03-18,191.45183146081533,161.63823438701692,210.38435915693933,190.39749561354026,192.5161377102502,-3.8683305621677455,-3.8683305621677455,-3.8683305621677455,-3.8683305621677455,-3.8683305621677455,-3.8683305621677455,0.0,0.0,0.0,187.58350089864757
269,2024-03-19,191.01217681617717,165.3252181866171,214.02741022117243,189.8493318875264,192.20187326557433,-1.502351754555765,-1.502351754555765,-1.502351754555765,-1.502351754555765,-1.502351754555765,-1.502351754555765,0.0,0.0,0.0,189.5098250616214
270,2024-03-20,190.57252217153908,163.1330432213427,212.3632175469815,189.31673949828456,191.90122305509854,-2.408892027518387,-2.408892027518387,-2.408892027518387,-2.408892027518387,-2.408892027518387,-2.408892027518387,0.0,0.0,0.0,188.1636301440207
271,2024-03-21,190.13286752690092,162.2908360503609,211.12965748105782,188.77458804322097,191.5738606025661,-3.457894806243093,-3.457894806243093,-3.457894806243093,-3.457894806243093,-3.457894806243093,-3.457894806243093,0.0,0.0,0.0,186.67497272065782
272,2024-03-22,189.69321288226283,160.56202779667356,210.05833323576542,188.2292677145375,191.26141625007693,-3.3035461508211417,-3.3035461508211417,-3.3035461508211417,-3.3035461508211417,-3.3035461508211417,-3.3035461508211417,0.0,0.0,0.0,186.38966673144168
273,2024-03-23,189.25355823762473,172.84724426369104,220.70828774316794,187.63932289327764,190.9379952773244,7.270507583211262,7.270507583211262,7.270507583211262,7.270507583211262,7.270507583211262,7.270507583211262,0.0,0.0,0.0,196.524065820836
274,2024-03-24,188.81390359298658,172.0741867652123,219.28553381382565,187.04220214546532,190.59465523784024,7.2705077181174165,7.2705077181174165,7.2705077181174165,7.2705077181174165,7.2705077181174165,7.2705077181174165,0.0,0.0,0.0,196.084411311104
275,2024-03-25,188.37424894834848,160.70829962958732,208.6085419304924,186.47632400019498,190.2775458303353,-3.8683305621741395,-3.8683305621741395,-3.8683305621741395,-3.8683305621741395,-3.8683305621741395,-3.8683305621741395,0.0,0.0,0.0,184.50591838617433
276,2024-03-26,187.93459430371033,164.00817898275815,210.47732071728254,185.88814130136225,189.94506201353525,-1.5023517545550422,-1.5023517545550422,-1.5023517545550422,-1.5023517545550422,-1.5023517545550422,-1.5023517545550422,0.0,0.0,0.0,186.4322425491553
277,2024-03-27,187.49493965907223,160.43222987350626,208.6076615250505,185.25667440330992,189.6663402804375,-2.4088920275187724,-2.4088920275187724,-2.4088920275187724,-2.4088920275187724,-2.4088920275187724,-2.4088920275187724,0.0,0.0,0.0,185.08604763155347
278,2024-03-28,187.05528501443408,158.28397667523015,207.77121673521398,184.69389942709012,189.34643347342023,-3.4578948062549713,-3.4578948062549713,-3.4578948062549713,-3.4578948062549713,-3.4578948062549713,-3.4578948062549713,0.0,0.0,0.0,183.5973902081791
279,2024-03-29,186.61563036979598,158.64364200992452,207.42401479458545,184.05086267314283,189.03963626507544,-3.3035461508467585,-3.3035461508467585,-3.3035461508467585,-3.3035461508467585,-3.3035461508467585,-3.3035461508467585,0.0,0.0,0.0,183.31208421894922
280,2024-03-30,186.17597572515783,169.7281224593297,218.6381641178399,183.40864002151642,188.77440851889563,7.270507583201729,7.270507583201729,7.270507583201729,7.270507583201729,7.270507583201729,7.270507583201729,0.0,0.0,0.0,193.44648330835955
281,2024-03-31,185.7363210805197,168.95595313641815,215.98545861053896,182.83064837301143,188.4332172610153,7.270507718103108,7.270507718103108,7.270507718103108,7.270507718103108,7.270507718103108,7.270507718103108,0.0,0.0,0.0,193.00682879862282
